"RepNum","GeneID","V1.1","V1.2","V1.3","V1.4","V1.5","V1.6","V1.7","V1.8","V1.9","V1.10"
3,"1_116",0.728133531758874,0.419336736990214,0.550397141637175,0.454701538364289,0.353872526108769,0.434967468845838,0.610681662571183,0.560781783884728,0.57091214455781,0.483978030924405
4,"1_116",0.582393659892024,0.752386684347064,0.511927680521252,0.847764083312498,0.530933879780046,0.642784065715112,0.372906966486931,0.503853797941046,0.762201654935128,0.559637192421139
1,"1_117",0.6524126532215,0.480696332646319,0.520175496619981,0.713117567320396,0.479603590045148,0.411335166016198,0.710420985120551,0.489206059690585,0.375669815315589,0.49230868919365
2,"1_117",0.546309952433048,0.57168880440896,0.465666909580569,0.507490683164786,0.436344273139988,0.631047309312405,0.523043213914473,0.678768230626856,0.587136153524493,0.527844109059336
3,"1_117",0.419049415087534,0.526233554018469,0.378782467233452,0.295529886773983,0.625942663479714,0.522060025971859,0.29879747777344,0.318180526374929,0.391722812028602,0.580448446361383
4,"1_117",0.49323255538382,0.546255021919408,0.475044400213778,0.399600112717103,0.466508109842096,0.512491428004808,0.617712624605043,0.597658671429719,0.473693256811238,0.572492058708757
1,"1_118",0.50618540801152,0.573632548743222,0.508340597290408,0.375723897962238,0.305045457986136,0.356260865875224,0.480780389579112,0.443387465472621,0.403807628722455,0.424535060510305
2,"1_118",0.836049833475499,0.765734907591176,0.883855797045971,0.761515337302219,0.600478031546082,0.796675595752906,0.728050197444189,0.848710400906174,0.653929887554066,0.651336829473883
3,"1_118",0.463893679613789,0.551655361371075,0.633930993796765,0.395661672247164,0.622570726633978,0.590780354533119,0.40845723247983,0.46928193885751,0.4355517021734,0.539866322334478
4,"1_118",0.316104933319042,0.373016732030706,0.356926966283451,0.380118856359867,0.354188513903189,0.318466992845745,0.42630078589611,0.383142053608526,0.303128801491895,0.373802255783948
1,"1_119",0.57052663592793,0.549228000357464,0.45711544749078,0.608301213792866,0.59090864402477,0.575184463421461,0.571313690925528,0.405643957766985,0.519901879014693,0.483713401012833
2,"1_119",0.624236921778989,0.852294939279847,0.594175138078516,0.706354778681013,0.671401280922764,0.718026950063561,0.630852523967762,0.730090253843163,0.752712543710938,0.422182933872717
3,"1_119",0.509162298654344,0.649426161805885,0.486106464581693,0.592009819977407,0.459763021611976,0.426108905632025,0.696811080789421,0.520976485562963,0.502637280599259,0.493674464187718
4,"1_119",0.510280166383322,0.685645398943784,0.499755745987794,0.555967939792228,0.572413106389493,0.528038728838797,0.573828987243328,0.536702277834097,0.676703283080526,0.466167342397737
1,"1_120",0.485185804825977,0.244710938432538,0.432714662469769,0.498603533476961,0.322750720053921,0.368703299518512,0.309099294607848,0.31781530712335,0.369177212566719,0.156917222830081
2,"1_120",0.711302087429027,0.529383861375948,0.433096336515698,0.52538580433054,0.448446715913733,0.455925440415985,0.401798421888747,0.345971237388616,0.549097899763455,0.474050130163808
3,"1_120",0.412173532555264,0.444726421769189,0.411997392494212,0.353031245375518,0.387185171940419,0.401774694040007,0.511869407883446,0.366921377615955,0.391593882901874,0.158642456332327
4,"1_120",0.365498162716934,0.318218856888124,0.159037845381089,0.0658532629647396,0.271282571083326,0.34165642256992,0.352226907184846,0.407247156779261,0.428314638330659,0.128577965045621
1,"1_121",0.394241636890512,0.616249850269432,0.65504083957589,0.554283964797805,0.603715744697772,0.437630012385669,0.470988879771684,0.731225282104909,0.553208283854939,0.592173541752778
2,"1_121",0.178021321544031,0.370465585758283,0.411762993015961,0.437776160282455,0.443452553869024,0.29792912061434,0.567795208841623,0.390271565005754,0.355770998972481,0.361469596605935
3,"1_121",0.287993578007015,0.221851111568473,0.267580077893991,0.226218553236989,0.351284928720233,0.357081882513747,0.453464136966384,0.364749025345625,0.473771439926409,0.404006156243848
4,"1_121",0.627003927082723,0.641264822219003,0.5298274074935,0.572798934784838,0.830405480800257,0.646501835869167,0.461519973783881,0.644619850987079,0.614938557644225,0.769764549029552
1,"1_122",0.467862681757204,0.521073600887727,0.608574556014149,0.571709402065369,0.551692513674404,0.531737490003276,0.534336905319867,0.460571749720564,0.516071842635199,0.589045092612482
2,"1_122",0.673465533204345,0.480013877361331,0.769598337179367,0.363144134789282,0.569527765101655,0.626018012496222,0.53682057020664,0.710890724984979,0.508300446880534,0.62319880042941
3,"1_122",0.527948002306267,0.417528351002942,0.600375190503206,0.378132449534567,0.530366633399722,0.37974423003415,0.427308010274764,0.360068427545063,0.339433262790886,0.514648837520506
4,"1_122",0.66427518004947,0.688443023155204,0.655847808699995,0.587543936302969,0.488715879975856,0.528758682384924,0.624050509338317,0.768024407507916,0.520717823706655,0.480086885478621
1,"1_123",0.483180941736086,0.323112427764926,0.312240271837202,0.52516348259698,0.359420592822134,0.358213811424177,0.377167786518084,0.505954948319778,0.446152359447049,0.502472276288421
2,"1_123",0.514604573632199,0.595834655203329,0.620225388689552,0.451746291988054,0.418248304647559,0.71587694544149,0.5167559490794,0.442684619830409,0.592848958163534,0.662153577345273
3,"1_123",0.593592172822934,0.708439594829965,0.396171930827612,0.623834505498699,0.428259444788086,0.466160679446742,0.528385897257949,0.37235670097561,0.442719227454637,0.480215633215246
4,"1_123",0.510209434024087,0.370090528107379,0.508404812638767,0.392708037151628,0.463624975183831,0.463943292904518,0.404371637334975,0.605731493690405,0.58562623334009,0.327478679959358
1,"1_124",0.644518068096112,0.642641067257076,0.715561437670462,0.608305231379584,0.612487610417307,0.723105073020976,0.655306453194609,0.734912809660848,0.452190805959864,0.683732999765012
2,"1_124",0.693397951044445,0.609480206549025,0.647831045109717,0.809629347817136,0.785184409798383,0.744983269182694,0.666094914236848,0.633782453878199,0.739255426202503,0.662183717046736
3,"1_124",0.578016539224933,0.627200128799085,0.674599718839203,0.636208057047097,0.680965727721044,0.487747609576396,0.663909716054116,0.548933106704324,0.537077572617129,0.495855828747498
4,"1_124",0.189537671908051,0.520730461242451,0.378222482244005,0.434192224053521,0.377574049496091,0.244983678614342,0.229919371225025,0.117411460941926,0.240434878925122,0.206056516464913
1,"1_125",0.285275704188184,0.105267374292633,0.411678439745728,0.277324569066688,0.376929492417299,0.230304971387338,0.382513429454418,0.309485394112747,0.530511169683842,0.317795348259718
2,"1_125",0.71215543876621,0.582091956613763,0.579370155159,0.462043777805309,0.496491779413236,0.594053308316516,0.479704768859149,0.598720619918654,0.561914639666559,0.509083562161625
3,"1_125",0.421458715182524,0.267451989863241,0.463243764510037,0.304998257573152,0.366037266665771,0.438224735248791,0.571514794307498,0.447298632245829,0.460749086189879,0.403310895704292
4,"1_125",0.488342314712743,0.490316529427985,0.584033880576304,0.595171760559464,0.609197858538106,0.589263577408269,0.566420424712658,0.635826184341773,0.603538376801967,0.515871919912451
1,"2_1",0.385755739311172,0.932845010036264,1.56041263755911,1.97014817296502,2.65437423345531,3.04993484331671,3.56535759988404,3.92956745121664,4.53236767492446,4.88806648660582
2,"2_1",0.565333087229091,1.07166560088758,1.68960218127342,1.9621007223025,2.54621368844895,3.23600622755677,3.63934800372783,3.96805123031954,4.66337449127092,5.00382962686264
3,"2_1",0.596636292487861,0.881355010745703,1.61200359426551,1.93028755916764,2.47919796910663,3.03433537591501,3.51541765845525,3.85099231947499,4.48459397834315,4.92105425740599
4,"2_1",0.615500876272064,0.893452341593609,1.41187525553475,2.12822024864318,2.47514507978514,2.90300119468748,3.49753862146064,3.87940926015602,4.41154549569201,4.91945808087774
1,"2_2",0.684576257456812,1.16302953213731,1.52144242888721,2.22698220225059,2.55888273593085,2.99574991548397,3.75208580990135,4.00574491217939,4.6730514740907,5.01079247007076
2,"2_2",0.447967274797788,0.853155887178289,1.51381023112728,2.12543313197877,2.44086753572301,2.82032570256465,3.33495256738847,3.80325126403314,4.28051979953786,4.936931013959
3,"2_2",0.709506072891332,1.34739148281971,1.43483172573602,2.32178778278748,2.65699761805201,3.06642354598742,3.54755571941933,4.16062860093951,4.58702613798969,5.26408314551736
4,"2_2",0.667424828377189,1.22490264429882,1.74288748039251,2.18545060779793,2.71635290899944,3.34154100767194,3.79383540229231,4.04658829904377,4.71667281912144,5.20261673531436
1,"2_3",0.54211132702315,0.884304077722663,1.66387207978596,2.04766723104055,2.48009955399929,2.81665583537626,3.36063585608396,3.93743734911287,4.44669375059189,4.98203668944717
2,"2_3",0.742805317602604,1.32605507167193,1.6218914178772,2.09630478926027,2.69615086853337,3.28440255511154,3.77643397965515,4.06525175770078,4.71366768821369,5.21584921750372
3,"2_3",0.504792175978862,1.06929290946635,1.59348067905809,2.16448394894462,2.52807037494202,2.97778029121949,3.38478251393432,3.95705552687223,4.4674866039665,4.87199034051875
4,"2_3",0.604391535392413,1.0433316675699,1.54740555062702,2.02467631883545,2.54374240629094,3.09946184362238,3.52519206583557,4.01718739996116,4.4820454112168,4.97152354453226
1,"2_4",0.782297178867024,1.40315525364547,1.79865508348065,2.15831196047758,2.83243785979961,3.00394427184589,3.7420952545377,4.27985571602272,4.65126362186825,5.01639909484011
2,"2_4",0.450455003193575,0.797082681946091,1.42282749069198,1.9556504933863,2.40007557060825,2.88625360558044,3.4144847340739,3.87477194625782,4.31527242915773,4.80674566235659
3,"2_4",0.402504903678644,1.10208092383452,1.31422456509869,1.97392922483416,2.50541984895194,2.83474415132206,3.48663892550573,4.06692290302909,4.32831174230178,5.13175721822381
4,"2_4",0.671088877943442,0.958673880801765,1.51050422549558,2.09659152315792,2.4941639320501,3.04834311811303,3.54920739119504,4.26392981629924,4.60527030864649,5.16729240319956
1,"2_5",0.539298116542387,0.914481705330951,1.56825756885534,2.05207032346965,2.65157246059803,2.92637853160245,3.51118149635303,4.05955467418572,4.5172508214903,5.00276633943369
2,"2_5",0.570157185743588,0.916740465054531,1.60491645448675,1.83903832119493,2.48659274708266,2.96408193957182,3.44060975312145,4.02656556229547,4.37189454224499,4.85899015841506
3,"2_5",0.925810013789367,1.42467492357951,1.94400516126899,2.14494147690456,2.66723855534757,3.29023132935307,3.8614376000458,4.21638719424391,4.71707616119074,5.18520197581887
4,"2_5",0.496259595259632,1.10319980490651,1.64492922892581,2.14039201337493,2.66718449110208,3.10693134311944,3.5307044831955,4.10672441461535,4.76075735509965,5.04073530518035
1,"2_6",0.580593851549911,0.915338791646238,1.57146501326924,1.88038693135938,2.60041170181054,3.04869791409887,3.60377707323951,3.84399083747938,4.55431289986676,4.89573395882797
2,"2_6",0.693465117251726,0.926135925282351,1.5510761753439,2.07439304619489,2.60777296931298,3.17225798866179,3.71425536395352,4.25343379638506,4.41627185002201,5.06212187316463
3,"2_6",0.466895691217339,0.988875702554803,1.49552369844655,2.04887838041148,2.38576782453717,2.77434871817297,3.40809360844033,3.83831091558563,4.36298014815323,5.02131331284132
4,"2_6",0.914126300980035,1.25349789778145,1.82788260885461,2.39556071397815,2.8095275753565,3.20241699244744,3.82006069226109,4.29632845817936,4.95917900760573,5.36308177239532
1,"2_7",0.550982914357104,0.991334178971571,1.55001165927558,2.03524146711061,2.32444674661992,3.01872659996825,3.4396971201962,4.08678510698892,4.57098440203087,5.02957052256952
2,"2_7",0.605156046145522,1.27973372507977,1.52227265066937,2.16475047273188,2.79445027286779,3.33151220625569,3.63672101675169,4.18655523742394,4.6982102142685,5.27121346164497
3,"2_7",0.694949415587343,1.06889287486846,1.79743294635916,2.13889496511494,2.62927133271579,3.13133997087031,3.6608949547508,3.99941876129162,4.53244637496023,5.16599016583528
4,"2_7",0.519190238640563,1.03410786698633,1.54261281709581,2.16832535400859,2.59776714661309,2.89447618986164,3.63466149255347,4.04888436399541,4.58641959397504,5.03792413361122
1,"2_8",0.777435857640278,1.26856040822283,1.73906180686889,2.19404519988378,2.48617408715526,3.23489589557152,3.73779384016404,4.05832236189128,4.71879709039827,4.98664617057475
2,"2_8",0.699932129061199,0.997051315490989,1.43480622789772,1.99664023385414,2.39611372709525,3.03451123442127,3.53859578751057,4.13507384147156,4.39219686458285,4.91016580079566
3,"2_8",0.524472369342118,0.859848221478219,1.33072468200502,1.79848987685482,2.51907357188621,3.02658154514203,3.33501880388497,3.91960504115143,4.56563119299562,4.93276060980385
4,"2_8",0.512912563407202,0.959181275295817,1.42447057093096,1.95458520805028,2.50560845644568,2.92303375313303,3.54811469606027,3.87867650138734,4.15819533436681,4.8329441997238
1,"2_9",0.564914290178669,1.12667687589586,1.54776432104708,2.01508133465231,2.50217617447877,3.03320789485044,3.61449289077928,4.33805636007955,4.74569134940905,5.17667968112773
2,"2_9",0.422700620220762,0.941536477625995,1.45396406796198,2.14369976632841,2.34758032314405,3.05626063753011,3.53691042581949,4.22127313836473,4.67827005376811,4.95725633636278
3,"2_9",0.675424339937983,1.21331473086675,1.78041684984443,2.43082184333047,2.80765262215975,3.32652861028572,3.71835632305473,4.36682159721103,4.77097999043201,5.38497330000576
4,"2_9",0.76168883462422,0.958270749782179,1.67478537485771,1.84539388457408,2.65323865952809,3.05366508725682,3.59604443751928,4.12687031970712,4.64452027900898,5.10011545076307
1,"2_10",0.785592167933525,1.25242626589814,1.68518734091074,2.1948656493185,2.6360280102055,3.11259342174304,3.64643763929592,4.00440460892594,4.60584384916455,5.10116097812283
2,"2_10",0.523896651070799,0.844027960075593,1.50397620966794,1.89541904339278,2.31927660327223,3.07334238643725,3.60697441663452,4.12548886094885,4.37746685724317,4.9856023995954
3,"2_10",0.489585030848781,0.877837382191801,1.38576618993015,1.8839882306766,2.26168081869993,2.67783117069777,3.17538909257338,3.79560439493364,4.26166741988487,4.80943037483451
4,"2_10",0.594520373341815,0.901430990025326,1.39701803879662,1.91397711292717,2.596039223781,2.74533276284503,3.57893993848187,3.78616955800057,4.39337826143501,4.82775943512405
1,"2_11",0.417273101934133,0.824878774349188,1.41935852255626,2.09779287814686,2.46526752893193,2.89060300068953,3.38701281270863,3.93196179361423,4.34938046704562,4.93985919354325
2,"2_11",0.725585209155067,1.10919092770002,1.55868898617278,2.17085175816256,2.72362086902624,3.16523583199698,3.6381358526468,3.97307031311127,4.55034055612765,5.16338216050912
3,"2_11",0.682338494724269,1.26877704295236,1.51049339944168,1.86691238713297,2.5071091194497,2.81699880210781,3.36067196625463,3.87664092335415,4.48628498207332,5.05166738652741
4,"2_11",0.697982447053132,1.29366520577783,1.66266928202509,2.29199733697952,2.93163700847877,3.14505019792716,3.80196628796831,4.1751396450787,4.69623872925669,5.19480698298093
1,"2_12",0.496779629288757,0.904787519023635,1.49297225095105,2.02724991999764,2.65707679606812,3.01660464839732,3.46708707850118,4.11275664890177,4.46766581559163,5.00057203420785
2,"2_12",0.629900323882572,0.934821448355758,1.52588353320392,2.10063452350967,2.48222371021344,2.86247975690868,3.51278746857857,4.12644103201282,4.62899763847947,5.18166389319523
3,"2_12",0.515496307246176,1.25427882752245,1.74849132709747,2.06198535537251,2.46629222655504,3.14875488685898,3.67495005126702,4.01278590486128,4.76138005016761,4.95989169380171
4,"2_12",0.274472100949159,1.02521540555927,1.46285066236173,2.00496494421368,2.39216411001159,2.95913649618583,3.49427712640812,4.19495523128081,4.48212203896116,5.1779082675137
1,"2_13",0.424479186571759,1.27177090315374,1.59379130186179,2.0477034262415,2.65305541736334,2.97133393126857,3.73697816490622,4.11583472123213,4.5108099922414,4.97730726086934
2,"2_13",0.694902360023123,1.04486306719653,1.6905423214089,2.33892830090922,2.6450044816933,3.08036310579253,3.64974967634512,4.21810171568998,4.78845828023995,4.99384094961011
3,"2_13",0.58506317177687,1.01466311917248,1.66714586249008,2.07959592664215,2.41376901277676,2.99454677425811,3.56923243419337,3.98958728910026,4.7063089200402,5.06721726956466
4,"2_13",0.229288514827076,0.803593482812608,1.21075388812162,1.86664124673485,2.30444315820232,2.74081146286895,3.27001632383531,3.857816334421,4.35078895760586,4.86311384246063
1,"2_14",0.79673579597551,1.20397472423723,1.87671557450306,2.14494171415113,2.79831147726024,3.30715934628456,3.90615429851007,4.31786827198064,4.96353311326224,5.12421197004026
2,"2_14",0.616223595215898,1.08979200849883,1.55798750575747,2.10228368119161,2.87394569213719,3.19786322901449,3.71223486693541,4.20921490634681,4.86772165575862,5.14800827809426
3,"2_14",0.530488465198396,1.43556740485527,1.67080843631133,2.26194750162473,2.75789385091093,3.13561425851923,3.80579938517667,4.19256306224393,4.86139852975824,5.26669423392237
4,"2_14",0.645490079968912,1.13159026264973,1.63115165455802,1.99510161608389,2.61019412567916,3.14405186529796,3.3726755566954,3.89748651542667,4.49393122767223,5.02493239632882
1,"2_15",0.501916039510841,1.0770257656773,1.66183005136111,2.21631716191045,2.66105463800284,3.01511599286376,3.70979368353043,4.0378143033241,4.72248405509389,5.13274858107856
2,"2_15",1.02357314368794,1.23262583475047,1.57117570349918,2.13198799420772,2.62405685201203,3.19433817366597,3.63720592498849,4.0800957038421,4.70964255724676,5.43919857378211
3,"2_15",0.735747036942432,0.996734747426215,1.66125238828016,2.18959276232169,2.54557232261056,3.30744375758896,3.60036851289226,4.17136413619817,4.88316846113765,5.1860923326652
4,"2_15",0.629743329166737,0.975991879923512,1.4440698386686,1.99334736213225,2.54279547083165,3.15116013207611,3.54682501635348,4.02637130366368,4.3613438351821,4.99662298000798
1,"2_16",0.456988241531718,0.848158044289182,1.49849727123412,2.03936110797341,2.27350284091685,3.00202696175944,3.40440651771141,3.91844262480078,4.20399906706803,4.89653828325305
2,"2_16",0.598940817685153,1.09016241022026,1.78718828499471,2.04718213053933,2.8141294368712,3.00381680780481,3.74802725677836,4.00405475414223,4.84316171824437,5.02290827889085
3,"2_16",0.48693606697907,1.15170506956952,1.71602599407769,1.98486750854079,2.66644230372377,3.09785115312385,3.41537478023684,4.14648613733935,4.60627186733552,4.90860018534874
4,"2_16",0.690363460977427,1.08747669680862,1.53062676412036,2.02810264216897,2.45426981876709,3.00322209845087,3.4307381863207,4.02474961378638,4.48867541258868,5.04540407534215
1,"2_17",0.502155934362138,1.10594125322662,1.56814931781017,2.12809146652336,2.46532532178497,3.09512307962919,3.54512585700756,4.05051649624215,4.47220029190859,5.1028897555629
2,"2_17",0.691640738261447,1.08166250607362,1.62906554950304,2.14756388617849,2.70202033078211,3.10959644307272,3.65016334638229,4.22613123672195,4.66018444377104,5.08393087366662
3,"2_17",0.404383907926563,0.780842353808524,1.41711872957539,1.96654496513951,2.44254663377429,2.82554860776262,3.49077218087639,3.96044035709702,4.36746646630304,4.96135024874858
4,"2_17",0.589220659527983,1.26489558540749,1.51336580029832,2.12042377615715,2.48175534141083,2.95100944304225,3.45986297820825,3.9975709606008,4.37990954564285,4.87711226385628
1,"2_18",0.745143456707746,1.0953721027416,1.61868496879539,2.22947098833557,2.60142875187262,3.10347169177205,3.77921011090017,4.34024307439936,4.74949979230034,5.31550552735728
2,"2_18",0.731386996797851,1.18522263272554,1.77096443021028,2.22154728669158,2.82619711902931,3.25989149833544,3.97058988929529,4.42001057175259,4.85519025632777,5.17730431472323
3,"2_18",0.796634411857166,1.1765580011448,1.90067633915121,2.09778548935346,2.81046397072114,3.24764774247151,3.83553546530017,4.24742698961164,4.85842668262136,5.30718958280796
4,"2_18",0.305439676001966,0.944679013727327,1.45834784188097,1.89734051666472,2.46452885678232,3.09897086583198,3.56633073551412,4.0296795527399,4.50048506103277,5.12376081462943
1,"2_19",0.599513621606973,1.30964712595601,1.4110567684828,2.13134679428721,2.54225743119169,2.79490605330569,3.58518511691985,4.01960491920494,4.54605345113604,5.06148184794011
2,"2_19",0.624116887382932,0.905421740428291,1.43613004513755,1.93667459176506,2.44484792163066,3.03621887024817,3.45223206123379,3.93079381922616,4.57340052387201,5.03842057270128
3,"2_19",0.488481625887003,1.02917457749183,1.36259058587536,1.99929545055924,2.40907979039517,3.0245544265005,3.63913593915518,4.15815845937831,4.37781821317846,4.95545619153991
4,"2_19",0.536303566663159,1.194938054369,1.56522056739731,2.0606586650912,2.41870519142245,3.04316103193022,3.49119339351779,4.08542501699508,4.4776474484225,5.01477950479476
1,"2_20",0.610691711238378,0.864942247243978,1.65594166454456,2.05099795048136,2.551881781266,3.02411068091238,3.34825846848032,3.94358587957875,4.39512801652999,4.83644257748576
2,"2_20",0.730067407223495,1.11279547583568,1.68621855689881,2.15464412571453,2.66797301474554,2.97520735526046,3.7132655678182,4.12271370915244,4.49427931723105,5.23574326199771
3,"2_20",0.580879419008534,1.16861360450357,1.51718239528829,1.94915295301836,2.61979840919299,2.91646579747082,3.34134450623693,3.97558336788481,4.4766946002759,4.7651910857281
4,"2_20",0.553558311851113,1.0955712482138,1.45361766291753,1.95304583237336,2.37170368257264,3.06762530357785,3.49814421888751,3.9029258529784,4.20544576896304,4.79609428230468
1,"2_21",0.720071176448752,1.24022386618122,1.70599741296973,2.19506564469918,2.62347302108186,3.19728331387522,3.63473545460325,4.36622242252149,4.7576029572202,5.35265671162871
2,"2_21",0.688202498721663,1.09110407200034,1.69611752601887,2.13820863374692,2.69277240199806,3.38546491903763,3.75518336923574,4.29406299662852,4.78236543496145,5.30968175229648
3,"2_21",0.879240382265012,1.28778821606389,1.86818079185041,2.35334785911742,2.8094045019683,3.20988435671146,3.88364916115463,4.48108983100818,4.8098097804886,5.39851231632081
4,"2_21",0.82738884535935,1.10898761711973,1.63128197076729,2.20936243407171,2.82586879623076,3.54931755479093,3.92853092592537,4.2405468857568,4.88543972518814,5.19184909542524
1,"2_22",0.672596901327414,1.21290759236351,1.73932755730486,2.34235038583273,2.6894016948855,3.12631994197175,3.5951932682825,4.26288988726443,4.71789178291536,5.16641880651199
2,"2_22",0.738939743573143,0.784265606865213,1.65250757987892,1.72437445580347,2.57537275087889,2.92138064061553,3.63899471034693,4.05332118710089,4.46052601712376,4.85726174591632
3,"2_22",0.819975457583637,1.32790739974856,1.85891787968914,2.37348633896383,2.80941502301381,3.45190069380515,3.70594885477097,4.38989926784319,4.79774649221873,5.51280238475933
4,"2_22",0.707163063780103,1.03569390176946,1.76282792175466,2.37664216873617,3.01832637760857,3.26993200388774,3.68281090853054,4.22713101402691,4.67008500008857,5.01901388595676
1,"2_23",0.63038750887973,0.9300986066327,1.58921934544986,1.98609096454792,2.57205562867131,3.11871875079901,3.61485472062466,4.01245115046236,4.47721385484615,5.12533607035994
2,"2_23",0.609798734902164,1.16466112977086,1.57007283923129,1.99931932453646,2.72256730634404,3.20453334835847,3.77144984460348,4.10699302640958,4.57621348759336,4.98981424289824
3,"2_23",0.5313625038629,0.96459603491301,1.51215289493886,2.11266233894032,2.4231267887426,3.07860528855692,3.43172014990001,4.04901046825442,4.37498227104917,5.02407366822828
4,"2_23",0.666815125047222,1.05927298115314,1.63665532611351,1.9061240048321,2.49984535014284,2.98277814035939,3.55235087319883,3.9940061879899,4.49785078861344,5.1338788215252
1,"2_24",0.740652455040851,1.32403612830367,1.73316996494039,2.29824517498967,2.72924789933477,3.25106810795607,3.9771609375508,4.54666341987345,4.6066523893587,5.30371119859769
2,"2_24",0.754075858076225,1.15864841961184,1.75859398975119,2.15497109694004,2.77780165726979,3.06464135790226,3.58161048413181,4.25615216661883,4.79157275228586,5.198741987805
3,"2_24",0.728959979743729,1.12676732853998,1.5914837546879,2.22496551402972,2.65707145356033,3.20898489872317,3.70243205036907,4.30424806736262,4.78747514554667,5.33458608551624
4,"2_24",0.657295686815692,1.35119474098808,1.71905724622843,2.16836651499288,2.63431995161203,3.37422765081266,3.73959690384441,4.08061479830537,4.70634919402517,5.17206146831765
1,"2_25",0.656112942520385,1.20828492263573,1.7691595900997,2.08142627510835,2.8701521313103,3.20489293999898,3.79825858406191,4.3078135748479,4.75934073141355,5.17006965634712
2,"2_25",0.671156905955877,1.23464969792027,1.73157181269956,2.23854868739075,2.66361044334013,3.30951384029911,3.73204188303506,4.27404447295107,4.82758990792617,5.17745278459293
3,"2_25",0.851072032772323,1.26226447483439,1.54630504273928,2.19056909128179,2.76352006132052,3.40018445190561,3.62919377326527,4.12247876766263,4.81306858108607,5.22019893177258
4,"2_25",0.593126622653225,0.997604555352917,1.46262677569399,2.25154873981394,2.7488937450337,3.09917739221847,3.623448116958,4.3995117756304,4.63326730376211,5.25586711945666
1,"2_26",0.74939296556516,1.18117475005624,1.70424556340448,2.31868592401663,2.68585701543312,3.04289234186467,3.63004852177303,3.97739660474074,4.60375124526214,5.31965010448024
2,"2_26",0.672652076608042,0.936064685796554,1.64719598758394,2.25922471286211,2.76203111071589,3.11340611799745,3.75739851300364,4.14383449203838,4.67022893014128,5.07073915518398
3,"2_26",1.02866918242166,1.02194765903236,1.71819923839325,2.10985683790062,2.71815804884065,3.02963543962671,3.69857907924376,4.13325088819648,4.60168399685742,5.06639198794619
4,"2_26",0.567820706977786,1.24530504024476,1.49514274566376,2.16252810467982,2.63421862110766,2.97232219432339,3.65359850300606,3.97491750863581,4.54103687361779,5.09379970027787
1,"2_27",0.701444427695254,1.24508817012984,1.59440136760833,2.23608480054519,2.67090047816171,3.08201283674291,3.7213559562682,4.12784495279718,4.70645875594347,5.20141913893192
2,"2_27",0.40146989065012,1.07045506820071,1.3538431561646,1.95692023084017,2.41287833225897,2.93554244778254,3.33154862787988,3.96721640521007,4.34991858754288,5.16308707386138
3,"2_27",0.691246943221407,1.15739665266963,1.76239334132692,2.17966321812919,2.65205008936631,2.99196183593347,3.64270253552136,4.29823036097233,4.5957288566635,5.11359300218553
4,"2_27",0.607279986519514,1.01538861529266,1.59218760956206,1.98931246410121,2.53815672791113,3.07092210049514,3.4994483821528,3.74517911473776,4.5940716075256,4.94468274029183
1,"2_28",0.669541745155626,1.2563730291315,1.80967392330607,2.224800261673,2.82459245855773,3.34685988654793,3.71655107056831,4.21712738775631,4.97556027651996,5.29116170511744
2,"2_28",0.5143399224329,1.08002294543865,1.43523875714896,1.98788668086741,2.68446165344876,3.02606563959825,3.59153446949414,4.10994874712629,4.57229670918112,5.09047348062139
3,"2_28",0.733282657970879,1.23643414027848,1.66992928674942,2.35369606888056,2.59954390354339,3.23734699385448,3.77476746995037,4.33572735505228,4.66276786043192,5.32711065402322
4,"2_28",0.390869570824003,0.91982524821638,1.53573310689828,1.90531917143796,2.61350387052904,2.90872191292607,3.61220127555113,3.95651380878717,4.45685643733901,4.89437560465352
1,"2_29",0.536571391719563,0.916218792110202,1.37719069432751,2.16377928785912,2.4076009685159,3.04108593854939,3.61286036011106,4.03092642177898,4.66532008195274,5.09259353094755
2,"2_29",0.576922982183225,1.3726224807521,1.73651097020355,2.32914571283329,2.77173071836101,3.13249846354706,3.94385329808187,4.18957890614517,4.65891238100871,5.43357314200039
3,"2_29",0.382504185818439,0.902369917437954,1.32391676561251,1.89715072701586,2.59081375989161,3.03837173333367,3.54679558093433,4.00827306096937,4.48545200339195,5.05402751412796
4,"2_29",0.602442217433095,1.07039341738973,1.62893740774784,2.21793240316037,2.60692299020816,3.32484893706277,3.81976879573624,4.15558657802331,4.6636786490223,5.23768610058076
1,"2_30",0.888194052206345,1.05528402390569,1.68564405257653,2.23231925215244,2.80025830590151,3.23247356081366,3.67203755317937,4.22767259217497,5.03938165395096,5.17752760065241
2,"2_30",0.377985867053204,0.925217887945536,1.49210919540964,2.00012883066914,2.40441969993453,2.86355001685037,3.2662383891296,3.9099792319222,4.44700630300855,4.75928554390597
3,"2_30",0.576268743965161,1.09078220255339,1.52116751299456,2.09400851552906,2.69165231090096,3.07842014262077,3.59490101124758,4.29466742187779,4.63001364439337,5.06179252222225
4,"2_30",0.673728874193517,1.09044570104204,1.38267159407064,2.07661438136888,2.43990484364841,2.93368739696409,3.39218639010528,3.81704327630117,4.43415234099727,4.81026834988618
1,"2_31",0.736031764010398,1.19498526690318,1.58245755272849,1.84232127049907,2.51415841957457,3.10192217357479,3.65520801369884,4.05121786178543,4.55354427420206,5.16439977714038
2,"2_31",0.659857179142362,1.1286849116004,1.56682111208448,2.11558359745828,2.68982450578979,3.1650957993386,3.66416015957928,4.07383116141463,4.47899822380704,5.29850893437834
